Sub,word_ID_full,topic
conspiracy,1516,228-7-6-1-1
conspiracy,1519,757-77-14-1-1
conspiracy,1520,615-54-13-2-1
conspiracy,1521,759-114-4-3-1
conspiracy,1522,571-54-13-2-1
conspiracy,1523,805-18-9-1-1
conspiracy,1524,589-57-14-1-1
conspiracy,1526,647-54-13-2-1
conspiracy,1527,334-60-15-1-1
conspiracy,1528,358-60-15-1-1
conspiracy,1529,424-11-15-1-1
conspiracy,1530,334-60-15-1-1
conspiracy,1531,334-60-15-1-1
conspiracy,1532,358-60-15-1-1
conspiracy,1533,358-60-15-1-1
conspiracy,1534,517-116-7-1-1
conspiracy,1535,406-87-7-1-1
conspiracy,1536,334-60-15-1-1
conspiracy,1537,544-38-17-2-1
conspiracy,1589,270-102-6-1-1
conspiracy,1590,72-27-17-2-1
conspiracy,1591,776-74-13-2-1
conspiracy,1593,346-12-1-1-1
conspiracy,1594,261-39-5-1-1
conspiracy,1595,804-70-9-1-1
conspiracy,1597,765-77-14-1-1
conspiracy,1598,346-12-1-1-1
conspiracy,1599,523-99-19-1-1
conspiracy,1600,241-99-19-1-1
conspiracy,1601,446-115-11-1-1
conspiracy,1603,327-45-11-1-1
conspiracy,1604,181-82-11-1-1
conspiracy,1605,277-103-11-1-1
conspiracy,1606,615-54-13-2-1
conspiracy,1607,192-54-13-2-1
conspiracy,1608,600-1-1-1-1
conspiracy,1615,489-12-1-1-1
conspiracy,1616,475-44-1-1-1
conspiracy,1617,806-90-6-1-1
conspiracy,1619,643-109-5-1-1
conspiracy,1620,255-1-1-1-1
conspiracy,1623,393-109-5-1-1
conspiracy,1640,521-3-3-1-1
conspiracy,1642,785-90-6-1-1
conspiracy,1644,79-56-10-1-1
conspiracy,1650,578-52-6-1-1
conspiracy,1653,60-48-14-1-1
conspiracy,1654,60-48-14-1-1
conspiracy,1655,60-48-14-1-1
conspiracy,1656,420-68-5-1-1
conspiracy,1657,313-104-9-1-1
conspiracy,1659,648-70-9-1-1
conspiracy,1660,19-18-9-1-1
